Stato,Posizione,PosizioneKalman,Velocita,VelocitaKalman,ErrorePosizione, ErroreVeocita, KalmanGain
37,0.7207046731909614,0.7200224063082356,0.3795553181979889,0.3790915965240065,6.822668827258793E-4,4.6372167398239794E-4,0.9999990000010001
38,0.7591647144924096,0.7595549629725046,0.3896455078309761,0.39015920758611267,3.902484800949457E-4,5.13699755136543E-4,0.9999990000010001
39,0.7986211774477421,0.796708016029255,0.39948375127567537,0.39791328740148973,0.0019131614184870749,0.0015704638741856347,0.9999990000010001
40,0.8390735596117153,0.8405542920031231,0.4095638920037889,0.4112927649998183,0.0014807323914078907,0.001728872996029418,0.9999990000010001
41,0.8805218844920261,0.8796748983984051,0.41940260560242815,0.4189076445061584,8.469860936209939E-4,4.949610962697304E-4,0.9999990000010001
42,0.9229638861896307,0.9233146458419056,0.42943742834966514,0.4300952290203745,3.5075965227493455E-4,6.578006707093631E-4,0.9999990000010001
43,0.966408402423378,0.9665493694843129,0.43945289632528306,0.4398339182443461,1.4096706093491562E-4,3.810219190630293E-4,0.9999990000010001
44,1.0108553253742545,1.0107993280209235,0.44948556269225026,0.4496119288680026,5.5997353330949906E-5,1.26366175752346E-4,0.9999990000010001
45,1.0563103720510618,1.0565021507718686,0.459615370843894,0.4598417249647618,1.9177872080677894E-4,2.2635412086779994E-4,0.9999990000010001
46,1.1027665574088086,1.1022722157019766,0.4695083363110447,0.4691625616722439,4.943417068319356E-4,3.4577463880081094E-4,0.9999990000010001
47,1.1502166363110413,1.1515350754890903,0.4794932417336141,0.4809188646080959,0.001318439178048969,0.0014256228744818356,0.9999990000010001
48,1.1986668045672961,1.1976255850509374,0.48951012339148325,0.4885397393697506,0.0010412195163587157,9.70384021732662E-4,0.9999990000010001
49,1.248118825311813,1.2478106739861663,0.49953029149885275,0.49933025318174834,3.0815132564665504E-4,2.0003831710441178E-4,0.9999990000010001
50,1.298561772391943,1.2974629125966188,0.5093286501037452,0.5085875948052192,0.001098859795324092,7.410552985259722E-4,0.9999990000010001
51,1.349991504040368,1.3489876498361424,0.5192659828647623,0.5187454698147255,0.0010038542042256626,5.205130500368638E-4,0.9999990000010001
52,1.4024161253672234,1.403499988813971,0.5292264436723432,0.5307789246208967,0.0010838634467476016,0.0015524809485535362,0.9999990000010001
53,1.4558379511087396,1.456611067236808,0.5392100711579805,0.5403348892573241,7.731161280684073E-4,0.0011248180993436163,0.9999990000010001
54,1.5102567344711628,1.509383515939356,0.5491655960904838,0.5486597663787346,8.732185318067742E-4,5.058297117491728E-4,0.9999990000010001
55,1.5656723852052798,1.566461733582685,0.5591474185918563,0.560288482344904,7.893483774050747E-4,0.0011410637530476775,0.9999990000010001
56,1.6220755540634455,1.621371132042262,0.5689159585714566,0.568748022245212,7.044220211835928E-4,1.6793632624456656E-4,0.9999990000010001
57,1.6794670791970634,1.6786943083678083,0.5789145441009019,0.57869891419933,7.727708292550872E-4,2.156299015719787E-4,0.9999990000010001
58,1.7378518144359918,1.7392896784277652,0.5887801606776677,0.5908158619490069,0.0014378639917733693,0.0020357012713392297,0.9999990000010001
59,1.797233217004931,1.7968803916435157,0.5988478907011154,0.5989220727346213,3.5282536141534315E-4,7.418203350584296E-5,0.9999990000010001
