Stato,VelocitaX,VelocitaXKalman,VelocitaY,VelocitaYKalman,PosizioneX,PosizioneXKalman,PosizioneY,PosizioneYKalman,ErroreVeocitaX,ErroreVeocitaY,ErrorePosizioneX,ErrorePosizioneY,KalmanGain
14,0.15024317497811515,0.14929157835840784,0.7502431749781153,0.7487869088412978,0.11269541994616547,0.1118150366131438,0.5626954199461653,0.561120980240874,9.515966197073122E-4,0.0014562661368174856,8.803833330216643E-4,0.001574439705291364,0.19866714878189606
15,0.16034317497811515,0.15973346476459968,0.8003431749781154,0.799546416929877,0.12831973744397698,0.12767763070031588,0.6403197374439769,0.63924465520724,6.097102135154686E-4,7.967580482383108E-4,6.421067436611083E-4,0.0010750822367368018,0.19844430396494356
16,0.17044317497811515,0.17011049917267232,0.8504431749781154,0.8503883439961974,0.14495405494178848,0.14452909324943067,0.7229540549417883,0.7225436393500487,3.3267580544282804E-4,5.483098191794156E-5,4.2496169235781145E-4,4.1041559173959907E-4,0.19826658881174508
17,0.18034317497811517,0.18077381841642612,0.9003431749781154,0.9002318441598358,0.1623983724396,0.16271755593568257,0.8103983724395998,0.8099226487657053,4.306434383109514E-4,1.1133081827963132E-4,3.191834960825646E-4,4.757236738944792E-4,0.19812417568724736
18,0.19044317497811517,0.1902802481978494,0.9504431749781155,0.9513924211501323,0.1810326899374115,0.180783328543827,0.9030326899374113,0.9036488269646877,1.6292678026577634E-4,9.492461720168599E-4,2.493613935845018E-4,6.161370272764755E-4,0.19800960766911632
19,0.20047947966181182,0.20038053047503024,1.0004794796618122,1.000796871199074,0.20061331211891967,0.20041657431584045,1.0006133121189194,1.0006631896422606,9.894918678157727E-5,3.173915372618463E-4,1.9673780307921662E-4,4.98775233412907E-5,0.19791715161720255
20,0.21043217102939551,0.2104056273694114,1.0504321710293958,1.0508518222835308,0.22111395145268453,0.2209812240794444,1.1031139514526842,1.1033011117919902,2.65436599841129E-5,4.196512541350117E-4,1.327273732401324E-4,1.8716033930599174E-4,0.1978423512290902
21,0.2205088144225825,0.220352832697802,1.1005088144225827,1.1011579537046567,0.24273381194881105,0.24246537854171915,1.2107338119488107,1.211213379022683,1.559817247804851E-4,6.491392820739961E-4,2.6843340709190033E-4,4.795670738722002E-4,0.1977817111807516
22,0.23041055131839844,0.23084976991452882,1.1504105513183986,1.1499168738989447,0.26518643028688527,0.2655351716632979,1.3231864302868848,1.3224942585110362,4.392185961303863E-4,4.936774194539417E-4,3.4874137641260905E-4,6.921717758485713E-4,0.19773246932434443
23,0.24031055131839846,0.24127154845315288,1.2003105513183987,1.2004813821404037,0.2886274854187251,0.28957630464355405,1.4406274854187247,1.4405964649091056,9.609971347544211E-4,1.708308220049748E-4,9.488192248289229E-4,3.1020509619006376E-5,0.19769242939923612
24,0.25026886802596815,0.25052601501583377,1.2502688680259684,1.2509978324873952,0.31311685725813465,0.3133935445024071,1.563116857258134,1.5637056522389254,2.571469898656198E-4,7.289644614267843E-4,2.766872442724333E-4,5.887949807914516E-4,0.19765983620768954
25,0.2603035762971617,0.26024210970052397,1.300303576297162,1.3007932749560633,0.338678452331925,0.3386365922057264,1.6906784523319243,1.691082397885434,6.146659663774923E-5,4.896986589013608E-4,4.186012619861179E-5,4.039455535096437E-4,0.1976332811664659
26,0.2704035762971617,0.27103560613652916,1.350403576297162,1.35126130549909,0.36530880996164117,0.36602858163083507,1.8233088099616404,1.8241735699251587,6.320298393674428E-4,8.577292019280591E-4,7.197716691939027E-4,8.647599635183134E-4,0.19761162996942822
27,0.2804278204301734,0.2794859828487885,1.4004278204301737,1.401304247617765,0.392873411724369,0.39193329347626127,1.960873411724368,1.9618467778299276,9.418375813848856E-4,8.764271875913998E-4,9.401182481077464E-4,9.733661055595366E-4,0.19759396660092504
28,0.2904137081371296,0.28974099678916204,1.45041370813713,1.4498012032319503,0.42140208147434255,0.42066202433169325,2.1034020814743415,2.1028261097658096,6.727113479675362E-4,6.125049051797227E-4,7.400571426492975E-4,5.759717085318528E-4,0.19757954961271934
29,0.3003137081371296,0.2999194436083846,1.50031370813713,1.499657912372427,0.4508434522880555,0.45033246960758977,2.2508434522880543,2.25014856670516,3.9426452874502527E-4,6.557957647030932E-4,5.109826804657325E-4,6.948855828943223E-4,0.19756777771552655
