Stato,Posizione,PosizioneKalman,Velocità,VelocitàKalman,KalmanGain
0,0.04148196585667546,-0.0049915880255097,0.8296393171335091,0.005011769753872281,0.011823631641639491
1,0.1535283211112614,0.037585076223525166,1.4112877879582095,0.049612367209562344,0.013852939261225381
2,0.26386688142704645,0.3042014611028771,0.7954834183574919,0.2601821558068057,0.015966643188172286
3,0.33457172355792836,0.46765391546544155,0.6186134242601459,0.36782562385012874,0.018141170970785596
4,0.4286576045102724,0.6626370369699678,1.263104194786735,0.4827790388845135,0.02035222764424121
5,0.5117689485636736,0.5544087066200165,0.39912268628129055,0.39481187986819205,0.022575423213385133
6,0.5459525048478209,0.4672485679155233,0.28454843940165575,0.33013686781191987,0.024786909678770647
7,0.4890801243853326,0.5884302950069397,-1.4219960486514207,0.3887752519351858,0.02696398936539611
8,0.3656225373608184,0.3084514347531227,-1.047155691838863,0.23088706270466933,0.02908565960001835
9,0.3626935341351737,-0.3915650486978581,0.9885756273259689,-0.12058088651229251,0.031133065318066293
10,0.5229013310229337,-0.33735525658726656,2.215580310429231,-0.07928386801712062,0.03308984000569704
11,0.7157060066158335,-0.44171553883811965,1.6405132014287647,-0.11332635489233776,0.0349423252802724
12,0.8806405115327517,-1.1018913729019502,1.6581768969096005,-0.3856205901811033,0.03667966913957585
13,1.000467879572588,-1.649174337252738,0.7383704638871286,-0.5878405382506587,0.0382938114023612
14,1.019919592205668,-1.8961198047260854,-0.3493362112255264,-0.6533458910247549,0.03977937137950916
15,0.9516564106168044,-2.538694649923914,-1.0159274205517475,-0.8657512261372474,0.041133456997961816
16,0.8685166485995996,-2.776397727490342,-0.6468678197923463,-0.9119802679487179,0.042355416452507164
17,0.7753747277579844,-2.82808109152111,-1.215970597039957,-0.8880235743065574,0.043446553270478
18,0.7322232194998669,-3.2777754482287014,0.3529404318776075,-1.0028968496763735,0.04440982390460583
19,0.7721992875948103,-2.9380307606051708,0.44658093002126054,-0.8460224938141935,0.045249534150814924
20,0.7439328143007577,-3.1827198281983233,-1.011910395902309,-0.8879763407112392,0.045971047331243964
21,0.71417823667184,-2.491763357705319,0.41681884332395547,-0.6336310077244205,0.046580513718670544
22,0.7301481861441149,-2.907410598147876,-0.09741985387845553,-0.730952420532429,0.04708462742748963
23,0.7570355507651385,-1.9491972169254987,0.6351671462989288,-0.4164306632653336,0.04749041416478474
24,0.839060158525878,-2.605974328407572,1.005325008915863,-0.583202880803821,0.047805050927210165
25,1.003396024682623,-1.960090845541178,2.2813923142190395,-0.3766406606520055,0.048035716969343674
26,1.1881515316251847,-1.693593308519369,1.4137178246321944,-0.28406199723500697,0.04818947412458493
27,1.3504979201586276,-1.8313840668727224,1.833209946036661,-0.3031768326562532,0.04827317376440339
28,1.5132448906867393,-2.4451601854265053,1.4217294645255778,-0.4440373260109871,0.04829338725394621
29,1.6443810140896598,-2.1379427540840164,1.2009930035328318,-0.3455322244086713,0.04825635661747095
30,1.8047473790395308,-1.9211383846607446,2.0063342954645913,-0.2737953303516661,0.048167962187720605
31,2.0671046700103224,-2.1945599603228416,3.2408115239512423,-0.3230729873608685,0.048033704212047175
32,2.3842920297839467,-2.123443913666899,3.1029356715212395,-0.2888815637324855,0.04785869567036167
33,2.653576966318006,-1.73610450380084,2.2827630591599464,-0.18330346643646667,0.0476476638839984
