Stato,Posizione,PosizioneKalman,Velocità,VelocitàKalman,KalmanGain
0,5.040985996861378E-4,-1.870028941152801E-4,0.010081971993722755,0.009932586691924462,0.49999997750268965
1,0.0020132244777259192,0.0012987064813208664,0.020100545567072872,0.01993177327803073,0.49999997506932925
2,0.004517546801254654,0.004934169100771862,0.029985900903501807,0.030164249996965424,0.4999999757213734
3,0.008014229026901163,0.00912366558338881,0.03994774360942837,0.040362522023754996,0.49999997536705715
4,0.01250940383304599,0.012655993054562662,0.04995575251346815,0.04998143240486498,0.4999999755761754
5,0.018001839690947197,0.01750632181319444,0.059892964644556,0.05968495954684492,0.4999999758712417
6,0.024491723040574676,0.025348854638732595,0.06990470234799352,0.07041072028496724,0.49999997604103624
7,0.031980366729045244,0.03240704410221085,0.07986817142141779,0.08012530507263456,0.49999997632638854
8,0.04046871435700045,0.04012792519668619,0.08989878113768636,0.08961358659389072,0.4999999761332809
9,0.04996062411696207,0.049679462941041565,0.09993941406154593,0.09967622084957466,0.499999976425167
10,0.06045728105622079,0.061319365762177024,0.10999372472362841,0.11053910085840685,0.4999999765211798
11,0.07196612496842643,0.07241561775085677,0.12018315352048424,0.12018598947915966,0.49999997674252633
12,0.08448364764530436,0.0842839861665884,0.13016730001707447,0.12966470657804177,0.4999999767940015
13,0.09799455625019887,0.09838701965958954,0.14005087208081593,0.14019121390851225,0.4999999771346787
14,0.11249170614094521,0.11214311402906424,0.1498921257341107,0.1495438242424956,0.499999977195968
15,0.12798212438584697,0.12862004218461076,0.15991623916392442,0.16042964164155926,0.4999999770682548
16,0.14446750740342829,0.14296630579857295,0.16979142118770174,0.16849403494164975,0.4999999769804092
17,0.1619455109737872,0.16190160246589866,0.17976865021947688,0.17991099816674014,0.499999977503235
18,0.18042176260551201,0.17942010893661503,0.18975638241501905,0.18903206656637844,0.4999999771892595
19,0.19989068153573264,0.1998281595753966,0.1996219961893936,0.199948631865611,0.49999997721649697
20,0.22034970202212045,0.2193848958178794,0.20955841353836258,0.20908638196563892,0.4999999774473736
21,0.24181754807641795,0.2413014661971976,0.2197985075475873,0.21955615013983165,0.49999997713667915
22,0.26430358008607907,0.26473405755250234,0.2299221326456349,0.2304643407999454,0.49999997688923015
