Stato,Posizione,PosizioneKalman,Velocità,VelocitàKalman,KalmanGain
0,0.14765270002416317,0.006338437154303174,2.953054000483263,0.015303287258244008,1.210706766821076E-4
1,0.5450474025482218,0.010620338137020423,4.99484004999791,0.027177138122116622,1.4414198589603674E-4
2,0.10603311337979382,-0.001200153770872521,-13.775125833366467,0.025627463976554625,1.6920285662899232E-4
3,-1.9351012228432336,-0.017573987162616492,-27.047560891094076,0.021767521687540516,1.9625170206136316E-4
4,-5.32641694037627,-0.03715062478692573,-40.77875345956665,0.016956929723448862,2.252863814948242E-4
5,-9.116831243051417,-0.0491886368198148,-35.029532593936274,0.0180752514282218,2.563041615944546E-4
6,-13.47919680017871,-0.05675410612545314,-52.21777854860961,0.022276306893851173,2.893016780090705E-4
7,-18.51006741301413,-0.036481085036864785,-48.39963370809874,0.0420106655607303,3.242748974380182E-4
8,-22.40515855664913,-0.06935793803543402,-29.502189164601276,0.032255752267019676,3.612190802164851E-4
9,-25.545141686925977,-0.06279464500170642,-33.29747344093562,0.04367325038120857,4.001287434950127E-4
10,-29.687259598258404,-0.029542519613686338,-49.54488478571288,0.06717975156648213,4.409976250923409E-4
11,-34.92585305818283,-0.047708902525761876,-55.22698441277571,0.06564742636313035,4.838186481039374E-4
12,-39.82080003283909,-0.019860836290298518,-42.67195508034955,0.08468101636112874,5.285838863515355E-4
13,-43.61155050080119,0.00825496750704322,-33.14305427889247,0.1026587642657562,5.752845307617324E-4
14,-46.7236253040489,0.02348807280922194,-29.09844178606189,0.11444597557706467,6.239108567641094E-4
15,-49.34326951476964,0.05182747049128671,-23.29444242835295,0.13075429889671178,6.744521928014422E-4
16,-51.869787564765524,0.053699593257552074,-27.235918571564866,0.13641689652636702,7.268968900463341E-4
17,-54.45749055569776,0.09544034669853056,-24.518141247079907,0.15628252763569236,7.81232293419991E-4
18,-56.415656758825165,-0.021700214983095684,-14.645182815468202,0.12027567412423296,8.374447140098623E-4
19,-57.95321249745771,-0.11512941704106584,-16.105931957182758,0.09490832542008183,8.955194029834622E-4
20,-58.65830612590916,-0.04912697439841522,2.004059388153774,0.12300563326292478,9.554405270958299E-4
21,-57.80659739488415,-0.1549498494557463,15.030115232346303,0.09586749466944554,0.001017191145887771
22,-56.58479007850101,-0.20497351919416862,9.406031095316397,0.08761438788447853,0.0010807531906712612
23,-55.308257939557556,-0.29505929832810346,16.12461168355266,0.06832714428513222,0.001146107445397081
24,-54.162783928413724,-0.36597021374142913,6.7848685393239165,0.05591503552594902,0.0012132335294979834
25,-53.12416957349722,-0.4615577008814379,13.987418559006143,0.037592644905881586,0.001282109882798366
26,-52.2172722148939,-0.6183442902992513,4.150528613060104,0.003936261262142485,0.0013527137525785856
27,-50.996771998313925,-0.39254550448302605,20.259475718539477,0.07331266123741893,0.0014250211828786563
28,-48.785214204964,-0.6373235923651976,23.97168014845903,0.01831760203119273,0.0014990070061221413
29,-46.79965070680598,-0.8105707215069311,15.739589814701352,-0.01573836190221388,0.001574644837136571
30,-44.48702105097994,-0.6867991023511908,30.513003301819367,0.024830381315697297,0.0016519070696417114
31,-40.478151274938725,-0.761233635759698,49.66439221900487,0.016321732877040782,0.001730764875271425
32,-34.850700309347225,-0.9332780275662429,62.88462709282508,-0.014360140670007276,0.0018111882051888104
33,-29.596084493935024,-1.165177665383243,42.20768921541897,-0.057091057343996734,0.0018931457943476878
34,-24.4326848074822,-1.0462158643700716,61.06030451363753,-0.01936577220258647,0.001976605168446438
35,-17.262804175329308,-1.1651747308173315,82.33730812942031,-0.03504162813437403,0.002061532653612608
36,-9.045076641958044,-1.631603487071748,82.01724253800495,-0.1241561232859224,0.0021478933888487216
37,-0.9450473075753223,-1.6560426494884837,79.98334414964947,-0.11677934643041021,0.0022356513412612987
38,5.920147126885046,-1.5455545615696837,57.320544539557886,-0.08180955200511794,0.0023247693240862973
39,11.882668508986002,-1.203509962795809,61.92988310246122,-0.0014551124329397064,0.002415209017515037
40,18.792923819605484,-0.7833512564936906,76.27522310992843,0.09135872210818505,0.0025069309923152505
41,26.499583884213827,-0.5637090439583248,77.85797818223844,0.14199811501986181,0.0025998947362321835
42,34.53103617843076,-0.6410337564197914,82.77106770210014,0.13452229710431382,0.0026940586831448034
43,43.0789719414886,-0.5174257026916612,88.18764755905647,0.16496504168642323,0.0027893802449420906
44,51.74916090146152,-0.4442533270088325,85.21613164040197,0.18524945877615556,0.002885815846074265
45,59.88144413289661,0.34758132140522646,77.42953298829983,0.3342345593368946,0.0029833209607235895
46,67.6333563408584,0.4182232191064899,77.608711170936,0.3507236544210856,0.003081850152529258
47,74.94995686299083,0.37328688117962194,68.72329927171253,0.3467380722084844,0.003181357116790704
48,81.54966209698428,0.37678289757339206,63.27080540815628,0.35132729699924536,0.003281794725063813
49,88.31287707717436,0.22123400858957334,71.99349419564528,0.32920974952687354,0.0033831150720546664
50,95.94193974615631,0.5431008196341214,80.5877591839937,0.3868827843950024,0.003485269524706009
51,103.84970610321236,1.2012989326800214,77.56756795712707,0.4975609079114115,0.00358820877336244
52,111.39527835188615,2.1382393040441077,73.34387701634878,0.6495152402834217,0.0036918828848915243
53,118.2746129862882,2.6915494742741375,64.24281567169223,0.7364150446526149,0.0037962413576296907
54,124.97436687614048,3.401825633453794,69.75226212535323,0.8451652503892554,0.0039012331780139127
55,131.4801435839674,3.5954449646397384,60.363272031184856,0.8717722299489968,0.004006806878752835
56,137.4766910908899,4.608154399328521,59.567678107265436,1.0211414815952244,0.004112910598384383
57,143.93482898580788,5.591320906025757,69.59507979109483,1.1618857717169135,0.004219492142060711
58,150.16812534855046,5.473172306026245,55.07084746375705,1.1375152631285934,0.004326499043396081
59,155.61241638449889,6.077063527074833,53.81497325521171,1.2181695849683387,0.004433878627208523
