Stato,Posizione,PosizioneKalman,Velocità,VelocitàKalman,KalmanGain
48,1.1988446821313978,1.1979044235835872,0.4895876135710153,0.48898843588368224,0.49977412580443875
49,1.2482970950527212,1.2461840720878803,0.49946064485545283,0.49792399412636934,0.49977412627651396
50,1.2987509723618198,1.2979293436019521,0.5096169013265226,0.509305811218163,0.49977412666304327
51,1.3502164784451043,1.3497152349606927,0.5196932203391704,0.5196437489478115,0.49977412697957113
52,1.4026971316984824,1.4023091658128322,0.5299198447283938,0.5297669717518417,0.49977412723869236
53,1.4561882430489865,1.4568256115713163,0.5399023822816871,0.540755902580704,0.49977412745081046
54,1.5106756670637824,1.5118008765484374,0.5498460980142302,0.5511360459617072,0.49977412762457524
55,1.5661594082810972,1.5652101164586176,0.5598287263320655,0.5590393918007867,0.499774127766902
56,1.622645571455497,1.6219435269421578,0.5698945371559336,0.5693527658857329,0.49977412788339365
57,1.6801325907731788,1.6795160451105722,0.5798458491977057,0.5794833026781999,0.49977412797872556
58,1.738610323202555,1.7382076350148414,0.589708799389818,0.5897146788915857,0.49977412805684057
59,1.798081947505824,1.7992203504217734,0.5997236866755656,0.6011806392111727,0.4997741281207084
