Stato,Posizione,PosizioneKalman,Velocità,VelocitàKalman,KalmanGain
0,0.32540454308574124,1.6572601216566991,6.508090861714823,0.028006482895191875,0.009920195404619685
1,0.5218433107442122,-0.5742843627427678,-2.5793155085454043,-0.08613782492054757,0.019362363343421653
2,-0.06280923762447699,0.014167885927899082,-9.113735458828378,-0.01469777481636008,0.028448704061081912
3,-1.7071842552006031,-4.78489591425984,-23.773764892694143,-0.7240280810517141,0.037196248033945674
4,-3.6735405710512015,1.593324038537646,-15.553361424317806,0.5450145554008179,0.04561332064098575
5,-4.9554736308532785,-0.9683077750300224,-10.085299771723719,-0.06807558428837512,0.053697974622718865
6,-5.20417019400145,-4.294559639213476,5.111368508760284,-0.9818202574629759,0.061438338254168355
7,-4.741384096301192,-3.039755847791154,4.144353445244883,-0.5454636616794288,0.06881458763174222
8,-3.4102538275520486,-3.274180299953422,22.478251929737986,-0.5984090497437692,0.07580205576132827
9,-0.9975734412452423,9.532776101963355,25.775355796398138,4.2927764277955935,0.08237488149555405
10,0.7407211810201801,1.3131964872495008,8.990536648910307,0.7864353031430662,0.08850959698293162
11,1.44833860323076,-17.705137188896202,5.161811795301288,-7.42693604046162,0.09418814922329456
12,0.8364162039127692,-14.291391674992521,-17.4002597816611,-5.53953726220017,0.09940002117608432
13,-0.8543635266974479,-2.967854505516298,-16.415334830543237,0.054871812319283286,0.10414331654616638
14,-2.0901059350665006,-6.467898452507166,-8.29951333683782,-1.6397260213932787,0.10842485465161844
15,-3.275936759752077,-34.03981815402102,-15.417103156873711,-15.333882038486246,0.11225945469578046
16,-3.9427185100692874,1.5374097765376291,2.081468150529515,3.671091366361466,0.1156686584388589
17,-4.383993677205576,-4.854138424826698,-10.906971493255291,0.15285364197565698,0.11867915088019297
18,-5.255192435209026,-5.013071325771465,-6.517003666813695,0.07014241441613524,0.12132110601157858
19,-5.201436525315584,-6.373112725168992,7.592121864682554,-0.6555608830806959,0.12362662876961526
20,-3.827715960516788,-11.427081607450464,19.882289431293366,-3.360441311958338,0.12562840254106797
21,-1.9114406651566398,-1.2852830008120346,18.443216475909598,2.4061384017077216,0.1273585960849693
22,0.7751570164442729,-14.636293305646284,35.28873715610865,-5.111927671782077,0.12884804076025708
23,5.1205241155849315,-28.43870204571946,51.61860482670451,-12.513074024329608,0.1301256599964334
24,10.12023422728861,-29.28797116148416,48.37559740736903,-12.277930936799788,0.13121811654886864
25,14.74328579808267,-26.0437540184063,44.08543400851216,-9.749031573576225,0.1321496363956864
26,18.90605992462649,-18.917600846873647,39.17004852236424,-5.158035682839102,0.13294196807355488
27,22.1442337319218,-7.578639623386756,25.593427623542027,1.5775017419193116,0.13361444012448548
28,24.036510076351632,-11.120637370416917,12.252099265054643,-0.5175158285535775,0.13418408509118207
29,25.69893973322116,1.4958033261256993,20.9964938723359,6.715174787231311,0.13466580476889242
30,28.31392069509233,-0.9752294264395194,31.30312536508753,4.929754871466544,0.13507255736215448
31,31.191746792932694,11.894343687562719,26.253396591719707,12.02044307422834,0.13541555237744918
32,34.28662635360307,-15.505560277571195,35.64419462168779,-4.35501348567008,0.13570444335151882
33,37.23292173718634,-36.56636433863109,23.281713049977515,-16.17366823917535,0.13594751187767032
34,40.035808549266314,-54.84218613265128,32.776023191622,-25.725978434091346,0.13615183894273258
35,43.16336395035025,-53.958937582929806,29.775084830056812,-23.731109301054904,0.13632346145499746
36,46.756689084839834,-13.312898780227492,42.09141785973482,1.0056911073399384,0.1364675131632124
37,51.84553798655371,-12.345288473074834,59.6855601745427,1.5140314435281115,0.1365883500622893
38,58.1125188717346,-11.807763886609663,65.65405752907506,1.7458950767333956,0.13668966095862392
39,63.69823036681294,18.368461730085407,46.06017237249179,19.02300084181954,0.13677456421280837
40,67.70519707391314,22.321645261024578,34.079161769512126,20.213451628821524,0.13684569185753825
41,70.58378879859394,22.47410544754265,23.49267272410372,19.146934555097733,0.13690526235508757
42,72.78346576796226,29.409478641194607,20.50086666326241,22.048498967659132,0.13695514325004512
43,75.64245000537407,17.30983580759337,36.67881808497394,13.817540116323626,0.13699690491684555
44,79.52468431782825,22.0313208659657,40.96586816410926,15.751520515491997,0.13703186651769902
45,83.41928700652944,36.47152388880121,36.92618560991472,23.17466594236254,0.1370611351885096
46,87.33053363698615,34.12937357183583,41.29874699921914,20.499013671917332,0.13708563936749593
47,90.52701887497116,27.815848425960674,22.630957760481056,15.68841414859423,0.13710615707950138
48,93.06468191002021,32.44251858565653,28.122302940500017,17.460653290193633,0.1371233398921254
49,96.06374378536897,60.96581389847907,31.858934566475277,32.90566877096961,0.13713773316994482
50,99.58753617814655,110.24392121693162,38.616913289076194,59.42553918731497,0.13714979317128073
51,102.83916586760147,129.98341244519725,26.415680500021917,67.38903723134223,0.13715990145850496
52,105.76429953344014,122.70950183997294,32.08699281675158,59.320212063936694,0.13716837702763632
53,109.25718958639598,126.67604669998319,37.770808242365476,58.19677016298984,0.1371754865055315
54,113.59838650133284,139.49466545639996,49.05313005637167,62.24168024253229,0.13718145271272916
55,119.00542513826187,144.27195445265477,59.08764268220878,61.41718367792504,0.13718646184631908
56,124.43034853939187,190.8266988956681,49.41082534039111,84.72775418813893,0.13719066949939634
57,129.64765179490362,195.70888881156873,54.93523976984406,82.66721562156037,0.13719420570106441
58,134.74719062520134,199.99836555999093,47.05553683611083,80.38370658959111,0.13719717913294974
59,138.2961893397667,164.9338306885919,23.924437455196564,55.54062882459729,0.13719968065421098
