Stato,VelocitaX,VelocitaXKalman,VelocitaY,VelocitaYKalman,PosizioneX,PosizioneXKalman,PosizioneY,PosizioneYKalman,ErroreVeocitaX,ErroreVeocitaY,ErrorePosizioneX,ErrorePosizioneY,KalmanGain
0,0.51,0.024916189349530857,0.55,0.06234690194412197,0.5005,3.1343913823364327,0.5025,2.596584098460025,0.4850838106504691,0.4876530980558781,2.633891382336433,2.094084098460025,0.2234155678434709
1,0.020000000000000018,0.2072240259300957,0.10000000000000009,-0.43099126890660056,0.051999999999999935,5.109332402741983,0.05999999999999994,-3.612827768506051,0.18722402593009568,0.5309912689066006,5.0573324027419835,3.672827768506051,0.2266378476568506
2,-0.168228210905081,-0.1625679271039565,-0.04822821090508095,0.25766593403268984,-0.1437282109050811,3.027289387258414,-0.12572821090508107,-0.11658100327933019,0.005660283801124488,0.3058941449377708,3.171017598163495,0.009147207625750886,0.2269596145469143
3,0.1760808931580931,-1.4404043428697015,0.33608089315809314,0.2903475373933423,0.17425807206758492,-1.7278019470779653,0.20625807206758492,-0.15204740763388264,1.6164852360277946,0.04573335576475085,1.9020600191455501,0.35830547970146753,0.22719647101962193
4,0.6017125036114044,-1.664064928617163,0.8017125036114043,-0.6840158068340412,0.6079977718367056,-2.5252664590285225,0.6579977718367055,-2.9873027585391294,2.2657774322285675,1.4857283104454455,3.133264230865228,3.645300530375835,0.22741797399378927
5,0.11171250361140439,1.4581992520013085,0.3517125036114044,0.44381661388371607,0.16866902219784596,4.447112584000977,0.24066902219784592,-0.5810891419209825,1.3464867483899041,0.09210411027231169,4.278443561803131,0.8217581641188284,0.22762208114629487
6,-0.3782874963885956,-4.353821220977679,-0.09828749638859563,1.779889483715647,-0.31965972744101356,-6.886611302260562,-0.22165972744101364,2.0017116147240803,3.9755337245890834,1.8781769801042425,6.566951574819548,2.223371342165094,0.22780699978199614
7,-0.028101696113035535,1.4936513931348534,0.2918983038869644,-0.8607027930073559,-0.016802676804313077,2.909492943170557,0.11119732319568684,-2.533438331240569,1.521753089247889,1.1526010968943203,2.92629561997487,2.644635654436256,0.2279721076463448
8,-0.30205858726022766,-1.5984240661684448,0.05794141273977227,-1.2458207939444705,-0.30306973756280875,-1.8928826340363258,-0.14106973756280886,-3.3116432540246974,1.296365478908217,1.303762206684243,1.589812896473517,3.1705735164618885,0.22811764381991442
9,-0.7721306220083874,-0.8478132815416447,-0.3721306220083876,1.68641625714025,-0.8128476310369914,-0.9550225854888952,-0.6128476310369915,0.8362605140177832,0.07568265953325726,2.0585468791486377,0.14217495445190376,1.4491081450547747,0.2282444857187766
10,-0.30160707264513115,-6.16054258039952,0.1383929273548687,1.2582478501794603,-0.429037143874574,-8.463968146697718,-0.18703714387457399,0.3404060050044059,5.8589355077543885,1.1198549228245915,8.034931002823145,0.5274431488789799,0.22835395026220218
11,0.20839292735486886,-1.2884732386277031,0.6883929273548687,5.851001572921884,0.041302148860912935,-2.6201796969282,0.3293021488609129,6.503857208371099,1.496866165982572,5.1626086455670155,2.6614818457891127,6.174555059510186,0.22844761748447648
12,-0.17847896468407892,5.422084120844005,0.34152103531592093,3.648232563538229,-0.33423045044254795,5.807657831625896,0.003769549557452012,4.21481486564262,5.6005630855280835,3.306711528222308,6.141888282068444,4.211045316085168,0.22852718519526266
13,0.20226466739701754,5.3889889767841535,0.7622646673970174,5.541354127626732,0.0191652851701406,6.29708191696137,0.41116528517014056,6.861037376225406,5.186724309387136,4.779089460229715,6.277916631791229,6.449872091055266,0.22859435840366518
14,0.6927258282310369,-2.195420974993202,1.2927258282310368,1.7850908739806375,0.5203529127438618,-2.3100038095865,0.9703529127438617,2.8335209527965333,2.888146803224239,0.4923650457496007,2.830356722330362,1.8631680400526716,0.228650771932213
15,0.2027258282310369,3.7756539312676978,0.8427258282310368,3.5514561543851695,0.09012549556696536,4.497997997823294,0.6021254955669653,5.037818519525176,3.572928103036661,2.7087303261541327,4.407872502256328,4.435693023958211,0.22869794145876657
16,0.11472042216656665,-6.202975993293958,0.7947204221665666,7.301360587229133,0.012892672325598792,-6.694349320976865,0.5908926723255986,9.681279267369979,6.317696415460524,6.506640165062566,6.707241993302464,9.09038659504438,0.2287372369817893
17,0.07958006300567097,-11.84504577132359,0.799580063005671,-4.907641374942081,-0.020275644618640225,-13.768248847452863,0.6277243553813596,-3.584646492180612,11.924625834329262,5.7072214379477515,13.747973202834222,4.212370847561972,0.22876987276671745
18,-0.17334560143345365,-2.866618403261821,0.5866543985665464,-3.723159009683129,-0.27474330275719777,-4.8303039213672125,0.4472566972428021,-2.7925107622090763,2.6932728018283676,4.309813408249675,4.555560618610015,3.2397674594518784,0.22879690859624296
19,-0.09877792020326417,0.2753177433947567,0.7012220797967359,-5.199877781319685,-0.2270101816703537,-1.61535172333652,0.5729898183296462,-4.869007857717664,0.3740956635980208,5.901099861116421,1.3883415416661662,5.44199767604731,0.22881925818061732
20,-0.13702017956295068,-2.3607426809523284,0.7029798204370494,-4.989656092954034,-0.2846302330503666,-4.522231309092744,0.5973697669496333,-5.208783725346267,2.2237225013893775,5.692635913391083,4.2376010760423775,5.8061534922959,0.22883770162091183
21,-0.05724189138655257,-0.58209852134396,0.8227581086134476,1.2352100317442734,-0.22805396283026358,-2.8086084495614507,0.7399460371697363,1.099981241759533,0.5248566299574075,0.4124519231308258,2.580554486731187,0.36003520458979665,0.22885289972465336
22,0.45275810861344745,-0.12854088939507163,1.3727581086134477,0.959169506005844,0.2667218480310812,-2.3800333303222887,1.324721848031081,0.8685546523207828,0.581298998008519,0.41358860260760366,2.64675517835337,0.4561671957102982,0.22886540870112546
23,-0.03724189138655254,2.5139122158759584,0.9227581086134478,-2.683005113829008,-0.18750234110757408,0.4813049249551775,0.9644976588924257,-3.063555633171309,2.551154107262511,3.605763222442456,0.6688072660627515,4.028053292063735,0.22887569431326638
24,-0.5272418913865525,2.0302622316267396,0.4727581086134478,-3.8797813515175443,-0.6907265302462293,0.19619440294486779,0.5592734697537705,-4.685622800843971,2.557504123013292,4.352539460130992,0.8869209331910971,5.244896270597741,0.22888414495793516
25,-0.01724189138655252,-0.4270270993871832,1.0227581086134478,-3.1647749317403853,-0.24295071938488466,-2.2765510353598115,1.1090492806151153,-4.349767684328763,0.4097852080006307,4.187533040353833,2.033600315974927,5.458816964943878,0.22889108341732536
26,0.12555580063269686,5.223637804684155,1.2055558006326972,-0.3884722332823829,-0.11137721650429053,3.7853271666224373,1.3466227834957094,-1.713459609259861,5.0980820040514585,1.59402803391508,3.896704383126728,3.0600823927555707,0.2288967772018021
27,0.3582831165753292,-0.7570925466663514,1.4782831165753296,-0.6100346303497916,0.12440567950161148,-2.162263955412455,1.6924056795016114,-2.0431153509800595,1.1153756632416805,2.0883177469251213,2.2866696349140665,3.735521030481671,0.2289014475143984
28,0.05134569157853475,-0.2796030837455809,1.2113456915785352,6.363235918790459,-0.15620343383765006,-1.7333421179467456,1.5257965661623498,5.3642947945175505,0.33094877532411565,5.151890227211924,1.5771386841090955,3.838498228355201,0.22890527693018228
29,0.5613456915785348,2.7225834907651,1.7613456915785353,2.852339810831229,0.3494311353202034,1.461757268860614,2.1494311353202034,2.168063321985669,2.1612377991865652,1.0909941192526937,1.1123261335404107,0.01863218666546551,0.22890841591525574
30,0.4807450993428799,3.551504549547583,1.7207450993428806,-2.355282371870883,0.31546511224240203,2.615557379965556,2.237465112242402,-3.200651096016778,3.070759450204703,4.076027471213763,2.3000922677231537,5.43811620825918,0.228910988321413
31,0.5799066850030782,0.8487384058578313,1.859906685003079,5.264640245558571,0.45320120783688833,0.055177422903159634,2.501201207836888,4.703448380656797,0.26883172085475315,3.404733560555492,0.3980237849337287,2.2022471728199084,0.22891309599135704
32,1.054585971143146,6.061282357567354,2.374585971143147,9.337918478971513,0.9763711624772637,5.728966770227562,3.154371162477264,9.55409631143719,5.006696386424208,6.963332507828366,4.752595607750298,6.399725148959926,0.22891482260112694
33,1.3961138771758663,5.363507500319882,2.756113877175867,-2.080614508507235,1.4138576656242987,5.575764088566503,3.7258576656242988,-1.821642781128057,3.9673936231440154,4.836728385683102,4.161906422942204,5.547500446752355,0.2289162368545413
34,1.1520225696391118,-4.7112649324752045,2.5520225696391123,0.9723731041117802,1.2998777458051307,-4.708758756300082,3.7498777458051316,1.1951243900659145,5.863287502114316,1.579649465527332,6.008636502105213,2.554753355739217,0.22891739513124043
35,1.2783374394166547,-2.6678248510616642,2.718337439416655,1.6397093834341594,1.5318948725465849,-2.9982659641027456,4.123894872546587,1.957032214741181,3.946162290478319,1.0786280559824957,4.530160836649331,2.1668626578054058,0.22891834367664715
36,0.892581552735539,-1.340259618820129,2.3725815527355394,3.329825970158205,1.2644727298071345,-1.8517427464188456,4.002472729807137,3.882175900560016,2.232841171555668,0.9572444174226655,3.11621547622598,0.12029682924712137,0.22891912040966095
37,0.7192561585199471,6.789827521478919,2.239256158519947,2.376419218763104,1.1709054908650964,6.7195206120776065,4.0589054908651,3.14199955172639,6.070571362958972,0.13716306024315683,5.54861512121251,0.9169059391387098,0.2289197564125139
38,1.229256158519947,-3.949851092467892,2.789256158519947,6.095825844593512,1.7433311067170911,-4.122277644856457,4.785331106717095,7.3149348519953765,5.179107250987839,3.306569686073565,5.865608751573548,2.5296037452782816,0.2289202771571375
39,1.739256158519947,1.3126919072307581,3.3392561585199467,7.20679492559427,2.366756722569086,1.111823974696235,5.56675672256909,9.063944157345935,0.42656425128918896,3.8675387670743233,1.254932747872851,3.497187434776845,0.2289207035136162
40,1.4324666502747583,-5.396229464161083,3.072466650274758,8.21512291960557,2.2243928301758924,-5.955328804124909,5.586392830175896,10.813914717812747,6.828696114435841,5.1426562693308115,8.179721634300801,5.2275218876368506,0.2289210525787567
