Stato,Posizione,PosizioneKalman,Velocita,VelocitaKalman,ErrorePosizione, ErroreVeocita, KalmanGain
39,0.7990284169651518,0.8012347819905367,0.39948409743887364,0.4015668072464211,0.002206365025384849,0.0020827098075474337,0.9999990000010001
40,0.83948260140396,0.8388611586996199,0.40959959133729285,0.4086860573260138,6.214427043401693E-4,9.135340112790269E-4,0.9999990000010001
41,0.8809435999357962,0.8804215634005683,0.41962037929943063,0.4188684084072858,5.220365352278655E-4,7.519708921448487E-4,0.9999990000010001
42,0.9234138140587288,0.9238683206219613,0.42978390315922393,0.42987619518948544,4.5450656323253735E-4,9.229203026150934E-5,0.9999990000010001
43,0.9668873143823817,0.9670120794626802,0.43968610331383484,0.43954922496228455,1.2476508029846123E-4,1.3687835155029582E-4,0.9999990000010001
44,1.0113554493089238,1.012417566241894,0.44967659521700865,0.4504531462942202,0.001062116932970092,7.765510772115292E-4,0.9999990000010001
45,1.0568324123888626,1.0586429128123138,0.4598626663817701,0.4610998385444055,0.0018105004234512112,0.0012371721626354137,0.9999990000010001
46,1.1033240447730641,1.103581711560692,0.46996998130226253,0.46951052852022274,2.576667876279526E-4,4.594527820397931E-4,0.9999990000010001
47,1.1508234863970075,1.1508294114153792,0.48001885117660686,0.47931713250701274,5.925018371710777E-6,7.017186695941202E-4,0.9999990000010001
48,1.1993243343769773,1.197684861968588,0.48999810842278874,0.48781801361526556,0.001639472408389242,0.0021800948075231807,0.9999990000010001
49,1.2488296073532896,1.2492014122194508,0.500107351103457,0.49994343398993074,3.718048661611739E-4,1.6391711352631289E-4,0.9999990000010001
50,1.299343677933755,1.2994528520141189,0.51017406050585,0.5097124099708289,1.0917408036381637E-4,4.6165053502111864E-4,0.9999990000010001
51,1.3508645498250729,1.349821537698873,0.5202433773205067,0.5186637629003544,0.0010430121261999492,0.0015796144201523088,0.9999990000010001
52,1.403396235002453,1.4038050214603393,0.5303903262270964,0.5302018204402064,4.087864578863343E-4,1.8850578689000308E-4,0.9999990000010001
53,1.4569307585438893,1.4552421637727662,0.5403001446016314,0.5382205893604965,0.001688594771123153,0.0020795552411349005,0.9999990000010001
54,1.5114601510786412,1.511990050739736,0.5502877060934082,0.5505278718215845,5.298996610947349E-4,2.4016572817631143E-4,0.9999990000010001
55,1.5669869863685086,1.5663705046063179,0.5602489997039426,0.559412821512663,6.16481762190757E-4,8.361781912795685E-4,0.9999990000010001
56,1.623508532128253,1.623093809898766,0.5701819154909454,0.5696810656446192,4.14722229487019E-4,5.008498463262567E-4,0.9999990000010001
57,1.68102205551099,1.6808392061046689,0.5800885521637953,0.5799448086037131,1.8284940632118385E-4,1.437435600821768E-4,0.9999990000010001
58,1.7395300730317416,1.7406098169600905,0.5900717982512357,0.5911585986527017,0.0010797439283489751,0.001086800401466026,0.9999990000010001
59,1.7990300758697273,1.7975261645398046,0.5999282585084804,0.5985909527378004,0.0015039113299226692,0.0013373057706800306,0.9999990000010001
