Stato,Posizione,PosizioneKalman,Velocita,VelocitaKalman,ErrorePosizione, ErroreVeocita, KalmanGain
20,-5.804952939975507,-9.473849631747424,-3.3958012098902213,-7.205739888026239,3.6688966917719164,3.8099386781360174,0.009900990099009901
21,-6.162516068230921,-20.502303897387204,-3.7554613552180363,-16.22056298010775,14.339787829156283,12.465101624889714,0.009900990099009901
22,-6.530308611409892,-1.8733079941290711,-3.60038950836139,1.6157512073569897,4.657000617280821,5.21614071571838,0.009900990099009901
23,-6.916699066428035,-8.085379860272718,-4.127419592001461,-4.0104876044925115,1.1686807938446835,0.1169319875089494,0.009900990099009901
24,-7.350622236557355,-26.151915974785787,-4.551043810584926,-19.678587906289952,18.80129373822843,15.127544095705026,0.009900990099009901
25,-7.747733802782841,-14.505753759541637,-3.3911875139247973,-7.550765833503762,6.758019956758796,4.159578319578965,0.009900990099009901
26,-8.090068254188148,-13.01772524120422,-3.4555015141813534,-5.539665961806243,4.927656987016071,2.0841644476248895,0.009900990099009901
27,-8.455525200382189,-14.37909377520856,-3.853637409699464,-6.252008083504269,5.923568574826371,2.398370673804805,0.009900990099009901
28,-8.77523177232978,-15.125261328784159,-2.5404940292523714,-6.350788771433494,6.350029556454379,3.810294742181122,0.009900990099009901
29,-9.12754169674506,-14.357994023532736,-4.505704459053254,-5.083672288950003,5.230452326787676,0.5779678298967488,0.009900990099009901
30,-9.597657716776677,-10.699233517779447,-4.896615941579074,-1.3331277881249353,1.1015758010027703,3.5634881534541387,0.009900990099009901
31,-10.046754659557205,-11.363518213315917,-4.085322914031516,-1.8006778551698344,1.3167635537587117,2.2846450588616816,0.009900990099009901
32,-10.529984120028024,-22.65178904400227,-5.5792662953848735,-11.779623907657523,12.121804923974247,6.20035761227265,0.009900990099009901
33,-11.095294622272808,-11.234140385746855,-5.726943749510844,-0.4373209479344258,0.13884576347404654,5.289622801576418,0.009900990099009901
34,-11.660797489698764,-10.03765397770588,-5.583113599008292,0.688647219715719,1.6231435119928843,6.271760818724011,0.009900990099009901
35,-12.199025339690566,-4.52767792423368,-5.181443400827769,5.59813043175478,7.671347415456886,10.77957383258255,0.009900990099009901
36,-12.820565173830646,-8.767273429146064,-7.249353281973818,1.2842096212917884,4.053291744684582,8.533562903265606,0.009900990099009901
37,-13.528931226071766,-15.885689707717269,-6.917967762848591,-5.236186831003119,2.356758481645503,1.6817809318454726,0.009900990099009901
38,-14.18248909934917,-8.526822871621002,-6.153189702699486,1.8776314407956445,5.655666227728167,8.030821143495132,0.009900990099009901
39,-14.734555401491807,-8.545472101691137,-4.888136340153288,1.7011135530853267,6.18908329980067,6.589249893238614,0.009900990099009901
40,-15.187311554706891,-10.387727916223128,-4.1669867241484,-0.10361966726534,4.799583638483764,4.06336705688306,0.009900990099009901
41,-15.605688644484815,-26.213582484574978,-4.2005550714100615,-14.354495139081859,10.607893840090163,10.153940067671797,0.009900990099009901
42,-15.941350309130657,-18.335461286939285,-2.512678221506721,-5.946314362223173,2.3941109778086282,3.433636140716452,0.009900990099009901
43,-16.28766073474891,-26.389372007039405,-4.41353029085833,-12.663805408440242,10.101711272290494,8.25027511758191,0.009900990099009901
44,-16.681564556001426,-20.42802430760907,-3.46454613419196,-6.135609462166632,3.746459751607645,2.6710633279746716,0.009900990099009901
45,-16.94368319388876,-18.802865160067213,-1.7778266235546725,-4.106863195007401,1.859181966178454,2.3290365714527286,0.009900990099009901
46,-17.150303967820946,-18.120387327703426,-2.354588855089008,-3.111299485199884,0.9700833598824801,0.7567106301108759,0.009900990099009901
47,-17.39708878876415,-22.494109474767775,-2.5811075637750385,-6.766268255277936,5.097020686003624,4.185160691502897,0.009900990099009901
48,-17.693356591214517,-17.720671637356556,-3.3442484852322556,-1.8405366239297747,0.02731504614203928,1.503711861302481,0.009900990099009901
49,-18.037875458210355,-19.020479548432448,-3.5461288546844156,-2.83746808893459,0.9826040902220932,0.7086607657498258,0.009900990099009901
50,-18.428449797006625,-16.729000680088102,-4.265357921240941,-0.5048581263216723,1.6994491169185224,3.760499794919269,0.009900990099009901
51,-18.882473776982973,-14.551005034289254,-4.815121678285963,1.5149929212881819,4.331468742693719,6.330114599574145,0.009900990099009901
52,-19.314877575901082,-16.70582320428298,-3.8329543000761475,-0.556003052036778,2.609054371618104,3.2769512480393694,0.009900990099009901
53,-19.699773547148467,-18.23777589379288,-3.864965124871534,-1.8782961195972439,1.4619976533555885,1.9866690052742904,0.009900990099009901
54,-20.064279146716085,-9.872742931593846,-3.425146866480811,5.847000080994335,10.19153621512224,9.272146947475147,0.009900990099009901
55,-20.41805576487134,-24.33201230952053,-3.6503854966243066,-7.715082671854019,3.9139565446491886,4.064697175229712,0.009900990099009901
56,-20.6953195671152,-12.475238500122035,-1.8948905482528615,3.686898495555721,8.220081066993163,5.581789043808582,0.009900990099009901
57,-20.914975168308214,-28.024337816539923,-2.4982214756073655,-10.66363783712751,7.109362648231709,8.165416361520144,0.009900990099009901
58,-21.150688131974846,-20.092662736041667,-2.2160377977252637,-2.5365599797411136,1.0580253959331785,0.3205221820158499,0.009900990099009901
59,-21.342376144589963,-18.906094143214762,-1.617722454577076,-1.2277165503213372,2.4362820013752007,0.3900059042557389,0.009900990099009901
