Stato,VelocitaX,VelocitaXKalman,VelocitaY,VelocitaYKalman,PosizioneX,PosizioneXKalman,PosizioneY,PosizioneYKalman,ErroreVeocitaX,ErroreVeocitaY,ErrorePosizioneX,ErrorePosizioneY,KalmanGain
0,-0.49,0.056955459223349165,-0.45,0.17150785222332077,-0.4995,0.47521969274806,-0.4975,1.230944385977773,0.5469554592233492,0.6215078522233208,0.9747196927480599,1.728444385977773,0.07198803759612644
1,-0.864915858210124,0.016683534265929292,-0.784915858210124,0.2607730042502738,-0.932915858210124,0.2429546813415048,-0.924915858210124,1.4368460466913737,0.8815993924760532,1.0456888624603977,1.175870539551629,2.3617619049014977,0.0644623082678804
2,-1.3513183033850755,-0.015181371271088095,-1.2313183033850756,0.19258680604397527,-1.5153098892060881,0.11694635490834004,-1.497309889206088,1.1035757734264058,1.3361369321139875,1.423905109429051,1.6322562441144282,2.6008856626324937,0.0595777831532172
3,-1.3296338709247157,-0.37485481861192416,-1.1696338709247158,-0.23345197063641787,-1.638257287084236,-0.7307263194098967,-1.606257287084236,0.03507386578852989,0.9547790523127916,0.936181900288298,0.9075309676743393,1.6413311528727659,0.05658524225063321
4,-0.8220318756774401,-0.44949016382100365,-0.6220318756774401,0.07971147827269015,-1.273118678929432,-0.9265553142889638,-1.223118678929432,0.5081335097739474,0.3725417118564364,0.7017433539501303,0.3465633646404682,1.7312521887033794,0.0549591474245589
5,-0.31203187567744006,-0.5001889704265391,-0.07203187567744007,0.4423133592324464,-0.8548218664971761,-1.0704577247576208,-0.782821866497176,1.0307945967104026,0.18815709474909903,0.5143452349098865,0.21563585826044473,1.8136164632075786,0.05430220337402812
6,-0.5265794097222595,-1.391220681878567,-0.2465794097222595,0.20698389068173512,-1.1100725881097395,-2.469527000072023,-1.0120725881097394,0.6501641790787718,0.8646412721563076,0.4535633004039946,1.3594544119622836,1.6622367671885112,0.054300697700259117
7,-0.9415034986871755,-1.4988996886176933,-0.6215034986871757,-0.2831853855726417,-1.5871546180468816,-2.774837721735273,-1.4591546180468815,-0.0917704135345111,0.5573961899305178,0.33831811311453397,1.1876831036883915,1.3673842045123705,0.05470408356258387
8,-1.158730761409968,-1.1586133927078233,-0.7987307614099681,-1.1094600198584719,-1.9080322306383917,-2.470548232310454,-1.7460322306383915,-1.3212350201125886,1.1736870214473782E-4,0.31072925844850374,0.5625160016720623,0.4247972105258029,0.05531543140177419
9,-0.648730761409968,-1.833273410892761,-0.24873076140996808,-1.182379122409986,-1.5234053067793885,-3.514863106598436,-1.3234053067793883,-1.5964588852765473,1.184542649482793,0.9336483610000179,1.9914577998190475,0.27305357849715906,0.05598571180272439
10,-0.5836063433334445,-2.2203007822814484,-0.14360634333344469,-1.2656141968034464,-1.532653964843862,-4.237011717863946,-1.2906539648438617,-1.8931830839354644,1.636694438948004,1.1220078534700018,2.704357753020084,0.6025291190916027,0.05660849820295002
11,-0.5773499413326272,-1.7603528297684936,-0.09734994133262734,-1.2796925017279366,-1.5942581971763892,-3.8406225082007066,-1.306258197176389,-2.1052440607358918,1.1830028884358663,1.1823425603953093,2.246364311024317,0.7989858635595029,0.05711389835360999
12,-0.8123214004523878,-1.8412908220465638,-0.29232140045238797,-0.6049049454048513,-1.8964646504294127,-4.143300803158317,-1.5584646504294124,-1.3571799309753292,1.028969421594176,0.3125835449524633,2.2468361527289042,0.20128471945408322,0.05746176899759042
