Stato,Posizione,PosizioneKalman,Velocita,VelocitaKalman,ErrorePosizione, ErroreVeocita, KalmanGain
0,-0.7440445724824877,5.820996828705279E-4,-14.88089144964975,0.01000805616870273,0.7446266721653582,14.890899505818453,9.999000099990002E-5
1,-2.72085471015188,-0.3650106886328534,-24.655311303738095,-0.017486337411260672,2.355844021519027,24.637824966326836,9.999000099990002E-5
2,-5.225355758557187,-0.14114833092215848,-25.434709664368036,0.022598559336492338,5.084207427635029,25.45730822370453,9.999000099990002E-5
3,-7.334589305222168,-0.38231314858618054,-16.74996126893157,-0.009078644798324549,6.952276156635987,16.740882624133246,9.999000099990002E-5
4,-8.539992017964753,-0.06304591667261988,-7.358092985920161,0.06759444599401827,8.476946101292134,7.425687431914179,9.999000099990002E-5
5,-9.34742545308375,-5.446941181678766E-4,-8.790575716459774,0.0911092308582096,9.346880758965582,8.881684947317984,9.999000099990002E-5
6,-10.493448919666637,0.8016065582309638,-14.129893615197961,0.32146906713867607,11.2950554778976,14.451362682336637,9.999000099990002E-5
7,-11.02764987258321,1.7127735811119629,3.4458745568665083,0.6022147997864049,12.740423453695172,2.843659757080103,9.999000099990002E-5
8,-10.447787722485,2.4507667521803507,8.151368445097663,0.8389730882276043,12.89855447466535,7.312395356870059,9.999000099990002E-5
9,-8.002340046217109,0.48586257353470597,40.757585080260135,0.1155879711791662,8.488202619751814,40.64199710908097,9.999000099990002E-5
10,-4.972812237095665,1.0178695173425145,19.832971102168738,0.3218437516708964,5.99068175443818,19.51112735049784,9.999000099990002E-5
11,-2.9684542833149417,0.7920882631634925,20.25418797344572,0.2300737242529983,3.760542546478434,20.02411424919272,9.999000099990002E-5
12,-0.6705234924023582,-1.6142869598982332,25.704427844805945,-0.7489060645759471,0.943763467495875,26.453333909381893,9.999000099990002E-5
13,1.3546121194552678,0.7228102134658008,14.798284392346575,0.26794613991349636,0.6318019059894671,14.53033825243308,9.999000099990002E-5
14,2.70940017091487,-0.9704970470227147,12.297476636845465,-0.45433998208101056,3.6798972179375844,12.751816618926476,9.999000099990002E-5
15,3.832873790476637,-0.3478226039620116,10.17199575438987,-0.15624248768074606,4.180696394438648,10.328238242070617,9.999000099990002E-5
16,4.575890241265729,-4.343297995799956,4.6883332613919855,-1.8801918355630798,8.919188237065686,6.5685250969550655,9.999000099990002E-5
17,4.797379406721428,-4.52129585515494,-0.25854995227798927,-1.8660201429246706,9.318675261876368,1.6074701906466813,9.999000099990002E-5
18,4.2886767613505,-3.1286587247594575,-9.91550295514058,-1.1624335656628664,7.417335486109957,8.753069389477714,9.999000099990002E-5
19,2.6636421025328536,6.261679478082529,-22.58519022121235,3.024660049905325,3.5980373755496755,25.609850271117676,9.999000099990002E-5
20,0.3118997154457964,8.097399467305143,-24.44965752052879,3.706911248066996,7.785499751859347,28.156568768595783,9.999000099990002E-5
21,-2.6930033091736254,1.737731626431417,-35.64840297185964,0.7752802161255068,4.4307349356050425,36.42368318798515,9.999000099990002E-5
22,-6.618584388899178,6.865852645366183,-42.86321862265141,2.98157822194828,13.484437034265362,45.84479684459969,9.999000099990002E-5
23,-10.71537967061601,6.5325979373346525,-39.0726870116852,2.7183904089371183,17.247977607950663,41.791077420622315,9.999000099990002E-5
